year,subcategory_code,sub_subcategory_code,month,category_subcategory,category_sub_subcategory,total_visitors,foreign_visitors
2022,2,8,September,History/Culture,"Memorial house/Historical archive",535,77
2022,2,8,August,History/Culture,"Memorial house/Historical archive",297,77
2022,2,8,July,History/Culture,"Memorial house/Historical archive",394,77
2022,2,8,June,History/Culture,"Memorial house/Historical archive",575,94
2022,2,8,May,History/Culture,"Memorial house/Historical archive",1393,94
2022,2,8,April,History/Culture,"Memorial house/Historical archive",1542,94
2022,2,8,March,History/Culture,"Memorial house/Historical archive",1911,0
2022,2,8,February,History/Culture,"Memorial house/Historical archive",1131,0
2022,2,8,January,History/Culture,"Memorial house/Historical archive",999,0
2022,4,1,December,"Sports and recreation","Sports and recreation facilities",3570,0
2022,4,1,November,"Sports and recreation","Sports and recreation facilities",3799,0
2022,4,1,October,"Sports and recreation","Sports and recreation facilities",3975,0
2022,4,1,September,"Sports and recreation","Sports and recreation facilities",3234,0
2022,4,1,August,"Sports and recreation","Sports and recreation facilities",2922,0
2022,4,1,July,"Sports and recreation","Sports and recreation facilities",3659,0
2022,4,1,June,"Sports and recreation","Sports and recreation facilities",3728,0
2022,4,1,May,"Sports and recreation","Sports and recreation facilities",3619,0
2022,4,1,April,"Sports and recreation","Sports and recreation facilities",3647,0
2022,4,1,March,"Sports and recreation","Sports and recreation facilities",3758,0
2022,4,1,February,"Sports and recreation","Sports and recreation facilities",2535,0
2022,4,1,January,"Sports and recreation","Sports and recreation facilities",2656,0
2022,4,1,December,"Sports and recreation","Sports and recreation facilities",3643,0
2022,4,1,November,"Sports and recreation","Sports and recreation facilities",3756,0
2022,4,1,October,"Sports and recreation","Sports and recreation facilities",3644,0
2022,4,1,September,"Sports and recreation","Sports and recreation facilities",3309,0
2022,4,1,August,"Sports and recreation","Sports and recreation facilities",2991,0
2022,4,1,July,"Sports and recreation","Sports and recreation facilities",3317,0
2022,4,1,June,"Sports and recreation","Sports and recreation facilities",3642,0
2022,4,1,May,"Sports and recreation","Sports and recreation facilities",3813,0
2022,4,1,April,"Sports and recreation","Sports and recreation facilities",3817,0
2022,4,1,March,"Sports and recreation","Sports and recreation facilities",4112,0
2022,4,1,February,"Sports and recreation","Sports and recreation facilities",2788,0
2022,4,1,January,"Sports and recreation","Sports and recreation facilities",3262,0
2022,4,9,December,"Sports and recreation","Theme park",163000,12100
2022,4,9,November,"Sports and recreation","Theme park",144000,6400
2022,4,9,October,"Sports and recreation","Theme park",140000,3700
2022,4,9,September,"Sports and recreation","Theme park",127000,1800
2022,4,9,August,"Sports and recreation","Theme park",210000,1500
2022,4,9,July,"Sports and recreation","Theme park",140000,1200
2022,4,9,June,"Sports and recreation","Theme park",116000,800
2022,4,9,May,"Sports and recreation","Theme park",139000,1000
2022,4,9,April,"Sports and recreation","Theme park",117000,1300
2022,4,9,March,"Sports and recreation","Theme park",177000,800
2022,4,9,February,"Sports and recreation","Theme park",88000,600
2022,4,9,January,"Sports and recreation","Theme park",132000,800
2022,3,99,December,"Hot spring/Health","Other hot spring/Health",37068,0
